FPOI BLOCk,LAT,LONG
MANCHAL,17.185361,78.654991
MANCHAL,17.172410,78.655938
MANCHAL,17.061455,78.776967
MANCHAL,17.067731,78.752036
MANCHAL,17.069875,78.715927
MANCHAL,17.089393,78.714008
MANCHAL,17.092662,78.715552
MANCHAL,17.093391,78.776711
MANCHAL,17.103316,78.775319
MANCHAL,17.134468,78.671555
MANCHAL,17.134626,78.758401
MANCHAL,17.161285,78.720823
MANCHAL,17.162241,78.718792
MANCHAL,17.165531,78.701457
MANCHAL,17.166802,78.687425
MANCHAL,17.171144,78.743521
MANCHAL,17.172316,78.742092
MARPALLY,17.522329,77.841506
MARPALLY,17.523796,77.741578
MARPALLY,17.536449,77.800342
MARPALLY,17.538906,77.773041
MARPALLY,17.538913,77.765402
MARPALLY,17.539356,77.771756
MARPALLY,17.545390,77.776457
MARPALLY,17.556514,77.812752
MARPALLY,17.565354,77.836428
MARPALLY,17.578983,77.796494
MARPALLY,17.581482,77.797129
MARPALLY,17.584900,77.792311
MARPALLY,17.585970,77.797992
MARPALLY,17.593183,77.829956
MARPALLY,17.618681,77.822290
MEDCHAL,17.617686,78.485951
MEDCHAL,17.613394,78.488696
MEDCHAL,17.553430,78.494200
MEDCHAL,17.592636,78.492895
MEDCHAL,17.618063,78.493329
MEDCHAL,17.622025,78.513528
MEDCHAL,17.628810,78.486090
MEDCHAL,17.629687,78.516048
MEDCHAL,17.630194,78.481619
MEDCHAL,17.632129,78.443253
MEDCHAL,17.633741,78.456197
MEDCHAL,17.633811,78.532304
MEDCHAL,17.648174,78.427266
MEDCHAL,17.650339,78.488316
MEDCHAL,17.655156,78.424848
MEDCHAL,17.678330,78.482790
MEDCHAL,17.682853,78.442338
MEDCHAL,17.683332,78.491167
MOINABAD,17.331616,78.297580
MOINABAD,17.267358,78.255435
MOINABAD,17.258217,78.207318
MOINABAD,17.266964,78.256648
MOINABAD,17.284573,78.292766
MOINABAD,17.289964,78.312384
MOINABAD,17.296816,78.273250
MOINABAD,17.297868,78.207566
MOINABAD,17.310998,78.286931
MOINABAD,17.313179,78.249266
MOINABAD,17.313553,78.273404
MOINABAD,17.313748,78.216610
MOINABAD,17.328430,78.273429
MOINABAD,17.337212,78.258706
MOINABAD,17.337781,78.313394
MOINABAD,17.342681,78.308939
MOINABAD,17.366751,78.259064
MOINABAD,17.373110,78.246242
MOINABAD,17.385799,78.227122
MOMINPET,17.466146,77.886805
MOMINPET,17.470367,77.882595
MOMINPET,17.478540,77.982121
MOMINPET,17.478758,77.832005
MOMINPET,17.481199,77.976658
MOMINPET,17.490070,77.962937
MOMINPET,17.490778,77.902216
MOMINPET,17.493070,77.867221
MOMINPET,17.494525,77.869153
MOMINPET,17.498583,77.941899
MOMINPET,17.517565,77.897818
MOMINPET,17.519421,77.893797
MOMINPET,17.550822,77.907530
MOMINPET,17.560865,77.915415
MOMINPET,17.563244,77.895735
MOMINPET,17.564295,77.877012
NAWABPET,17.403444,77.920972
NAWABPET,17.400637,77.920530
NAWABPET,17.378552,77.993598
NAWABPET,17.381707,78.017076
NAWABPET,17.384290,77.906142
NAWABPET,17.385432,77.964432
NAWABPET,17.409160,78.034914
NAWABPET,17.411627,77.931024
NAWABPET,17.411982,77.962604
NAWABPET,17.421271,78.058305
NAWABPET,17.423686,77.958252
NAWABPET,17.425188,77.962705
NAWABPET,17.426994,77.962661
NAWABPET,17.427804,77.961678
NAWABPET,17.435111,77.975727
NAWABPET,17.435234,77.955650
NAWABPET,17.438228,78.037064
NAWABPET,17.443109,77.919063
NAWABPET,17.445490,77.899463
NAWABPET,17.446911,78.004554
NAWABPET,17.449977,77.929829
NAWABPET,17.451247,78.003448
PARGI,17.167110,77.863012
PARGI,17.168519,77.879820
PARGI,17.108549,77.943497
PARGI,17.123018,77.946649
PARGI,17.123374,77.965193
PARGI,17.129758,77.913052
PARGI,17.131406,77.927860
PARGI,17.140882,77.899973
PARGI,17.162235,77.833359
PARGI,17.164274,77.829442
PARGI,17.166982,77.866421
PARGI,17.167331,77.877248
PARGI,17.177185,77.883373
PARGI,17.179918,77.876490
PARGI,17.186502,77.851482
PARGI,17.188871,77.944540
PARGI,17.190146,77.840755
PARGI,17.200504,77.932623
PARGI,17.201398,77.812344
PARGI,17.225169,77.872462
PEDDEMUL,17.283654,77.638188
PEDDEMUL,17.386094,77.739843
PEDDEMUL,17.290355,77.657674
PEDDEMUL,17.342249,77.686823
PEDDEMUL,17.280833,77.675010
PEDDEMUL,17.281373,77.683948
PEDDEMUL,17.294918,77.668831
PEDDEMUL,17.314904,77.700701
PEDDEMUL,17.323421,77.645368
PEDDEMUL,17.324789,77.681982
PEDDEMUL,17.332438,77.608094
PEDDEMUL,17.338264,77.690483
PEDDEMUL,17.338477,77.659184
PEDDEMUL,17.338568,77.658565
PEDDEMUL,17.341206,77.660379
PEDDEMUL,17.349075,77.606540
PEDDEMUL,17.362647,77.707607
PEDDEMUL,17.364446,77.697205
PEDDEMUL,17.364492,77.651217
PEDDEMUL,17.367378,77.650916
PEDDEMUL,17.368551,77.616589
PEDDEMUL,17.381718,77.647349
PEDDEMUL,17.385349,77.744793
PEDDEMUL,17.403037,77.623523
PEDDEMUL,17.421613,77.576103
PEDDEMUL,17.430923,77.619569
PEDDEMUL,17.430942,77.630042
PEDDEMUL,17.431164,77.596409
PUDUR,17.262474,77.958090
PUDUR,17.262772,77.968650
PUDUR,17.302087,78.004573
PUDUR,17.300019,77.997715
PUDUR,17.219122,77.980946
PUDUR,17.308966,78.032507
PUDUR,17.241263,77.958326
PUDUR,17.156586,77.993773
PUDUR,17.177140,78.002425
PUDUR,17.201569,78.008332
PUDUR,17.223702,77.942532
PUDUR,17.224729,77.942950
PUDUR,17.231561,78.011445
PUDUR,17.244803,78.019141
PUDUR,17.248303,77.958555
PUDUR,17.257202,78.028444
PUDUR,17.257434,78.025964
PUDUR,17.281023,77.981618
PUDUR,17.288847,78.030159
PUDUR,17.289953,78.030489
PUDUR,17.293688,77.985133
PUDUR,17.296638,77.985022
PUDUR,17.297005,77.983057
PUDUR,17.297598,77.980185
PUDUR,17.301694,77.973424
SAROORNAGAR,17.265186,78.450417
SAROORNAGAR,17.272254,78.472752
SAROORNAGAR,17.273764,78.539236
SAROORNAGAR,17.291624,78.498714
SAROORNAGAR,17.293610,78.495773
SAROORNAGAR,17.302208,78.525669
SAROORNAGAR,17.302713,78.525405
SAROORNAGAR,17.305130,78.525335
SAROORNAGAR,17.307195,78.531461
SAROORNAGAR,17.307651,78.533692
SAROORNAGAR,17.308894,78.506219
SAROORNAGAR,17.322962,78.527278
SHABAD,17.228749,78.170434
SHABAD,17.093003,78.166571
SHABAD,17.101328,78.154406
SHABAD,17.106516,78.161275
SHABAD,17.111206,78.123860
SHABAD,17.111210,78.145307
SHABAD,17.116767,78.142938
SHABAD,17.118978,78.141888
SHABAD,17.138610,78.137275
SHABAD,17.159924,78.133369
SHABAD,17.161730,78.132608
SHABAD,17.174113,78.135487
SHABAD,17.190534,78.134731
SHABAD,17.202951,78.172593
SHABAD,17.204194,78.174495
SHABAD,17.211424,78.133539
SHABAD,17.216407,78.223580
SHABAD,17.216497,78.133928
SHABAD,17.217171,78.226021
SHABAD,17.218510,78.084313
SHABAD,17.222927,78.207023
SHABAD,17.225374,78.199951
SHABAD,17.228691,78.085926
SHABAD,17.228843,78.110670
SHABAD,17.234097,78.136283
SHABAD,17.234712,78.107802
SHABAD,17.235100,78.122851
SHABAD,17.235298,78.154777
SHAMIRPET,17.617561,78.677829
SHAMIRPET,17.625908,78.622883
SHAMIRPET,17.615563,78.611264
SHAMIRPET,17.583664,78.574085
SHAMIRPET,17.559868,78.543834
SHAMIRPET,17.601644,78.627661
SHAMIRPET,17.512533,78.558940
SHAMIRPET,17.565217,78.553934
SHAMIRPET,17.567347,78.539314
SHAMIRPET,17.571288,78.558299
SHAMIRPET,17.595066,78.569413
SHAMIRPET,17.595953,78.607553
SHAMIRPET,17.604092,78.631741
SHAMIRPET,17.616965,78.678280
SHAMIRPET,17.625331,78.591860
SHAMIRPET,17.628016,78.569233
SHAMIRPET,17.631016,78.607056
SHAMIRPET,17.655173,78.690677
SHAMIRPET,17.659730,78.641466
SHAMIRPET,17.667694,78.590169
SHAMIRPET,17.689335,78.682092
SHAMSHABAD,17.249484,78.375926
SHAMSHABAD,17.181520,78.304391
SHAMSHABAD,17.185517,78.306073
SHAMSHABAD,17.196674,78.397140
SHAMSHABAD,17.200796,78.325066
SHAMSHABAD,17.207570,78.398412
SHAMSHABAD,17.209084,78.389921
SHAMSHABAD,17.227140,78.348700
SHAMSHABAD,17.235798,78.399779
SHAMSHABAD,17.236215,78.248055
SHAMSHABAD,17.244224,78.301178
SHAMSHABAD,17.248340,78.373980
SHAMSHABAD,17.249786,78.277732
SHAMSHABAD,17.251459,78.276132
SHAMSHABAD,17.253494,78.304223
SHAMSHABAD,17.254222,78.380515
SHAMSHABAD,17.256684,78.321664
SHAMSHABAD,17.257325,78.339770
SHAMSHABAD,17.262320,78.389006
SHAMSHABAD,17.263569,78.368086
SHAMSHABAD,17.285632,78.413784
SHANKARPALLY,17.387464,78.100549
SHANKARPALLY,17.401786,78.258489
SHANKARPALLY,17.403139,78.200750
SHANKARPALLY,17.404818,78.104044
SHANKARPALLY,17.405992,78.225027
SHANKARPALLY,17.406513,78.066526
SHANKARPALLY,17.406789,78.099970
SHANKARPALLY,17.418603,78.224379
SHANKARPALLY,17.420407,78.213997
SHANKARPALLY,17.424474,78.123187
SHANKARPALLY,17.431150,78.191820
SHANKARPALLY,17.437606,78.127475
SHANKARPALLY,17.442512,78.164501
SHANKARPALLY,17.442719,78.122063
SHANKARPALLY,17.452707,78.120150
SHANKARPALLY,17.454586,78.131192
SHANKARPALLY,17.454613,78.100486
SHANKARPALLY,17.456917,78.131547
SHANKARPALLY,17.457820,78.110778
SHANKARPALLY,17.460994,78.199331
SHANKARPALLY,17.469130,78.088249
SHANKARPALLY,17.474784,78.062110
TANDUR,17.329220,77.530083
TANDUR,17.255030,77.589040
TANDUR,17.257406,77.587441
TANDUR,17.257770,77.559860
TANDUR,17.262576,77.592436
TANDUR,17.273730,77.631348
TANDUR,17.280110,77.568840
TANDUR,17.280660,77.523730
TANDUR,17.281181,77.568719
TANDUR,17.284392,77.566140
TANDUR,17.290917,77.496258
TANDUR,17.295530,77.570640
TANDUR,17.296444,77.556433
TANDUR,17.301150,77.473620
TANDUR,17.316231,77.540677
TANDUR,17.320496,77.513313
TANDUR,17.326896,77.532494
TANDUR,17.336466,77.518823
TANDUR,17.342966,77.512700
TANDUR,17.345956,77.498394
TANDUR,17.347830,77.544130
VIKARABAD,17.373636,77.904545
VIKARABAD,17.255422,77.865857
VIKARABAD,17.277000,77.896083
VIKARABAD,17.281128,77.897811
VIKARABAD,17.288988,77.899124
VIKARABAD,17.332921,77.914492
VIKARABAD,17.339536,77.903121
VIKARABAD,17.343038,77.936958
VIKARABAD,17.348054,77.963437
VIKARABAD,17.348419,77.951155
VIKARABAD,17.349149,77.970828
VIKARABAD,17.349473,77.995913
VIKARABAD,17.352027,77.903179
VIKARABAD,17.356236,77.883719
VIKARABAD,17.379296,77.883594
VIKARABAD,17.383253,77.919165
VIKARABAD,17.386587,77.882258
VIKARABAD,17.387417,77.860444
VIKARABAD,17.391559,77.811549
VIKARABAD,17.431053,77.876362
VIKARABAD,17.431619,77.892495
YACHARAM,17.046083,78.662930
YACHARAM,16.992530,78.625817
YACHARAM,16.974037,78.734051
YACHARAM,16.977579,78.729164
YACHARAM,16.977780,78.727692
YACHARAM,16.986292,78.712219
YACHARAM,16.992231,78.625667
YACHARAM,16.994075,78.682369
YACHARAM,16.994156,78.677358
YACHARAM,16.994309,78.697803
YACHARAM,17.000331,78.647691
YACHARAM,17.003351,78.597464
YACHARAM,17.037268,78.702144
YACHARAM,17.039115,78.606886
YACHARAM,17.044601,78.631661
YACHARAM,17.046163,78.665638
YACHARAM,17.046650,78.663057
YACHARAM,17.064179,78.654019
YACHARAM,17.083788,78.617707
YACHARAM,17.106440,78.673565
YALAL,17.205242,77.585950
YALAL,17.170554,77.597287
YALAL,17.174501,77.576496
YALAL,17.187971,77.592530
YALAL,17.194409,77.582984
YALAL,17.197263,77.545411
YALAL,17.198958,77.665090
YALAL,17.206210,77.608098
YALAL,17.210717,77.628946
YALAL,17.211224,77.638374
YALAL,17.211293,77.631009
YALAL,17.211524,77.554703
YALAL,17.212803,77.642316
YALAL,17.215366,77.708063
YALAL,17.219687,77.702779
YALAL,17.221479,77.654675
YALAL,17.222163,77.695038
YALAL,17.223876,77.708825
YALAL,17.225229,77.683696
YALAL,17.230003,77.673504
YALAL,17.235939,77.665864
YALAL,17.239574,77.655859
YALAL,17.240783,77.654901
